Title,Rating,Votes,Duration,Genre
207. Powstaniec 1863,8.2, (8),1h 17m,biography
208. Not Taken: Origins,6.5, (32),1h 4m,biography
209. The Man Died,7.9, (14),1h 40m,biography
210. Parvin,7.9, (14),1h 20m,biography
211. Michael Jackson: Ungloved,8.0, (8),1h 57m,biography
212. La Joia: Bad Gyal,6.9, (64),1h 30m,biography
213. Um Lobo Entre os Cisnes,6.8, (111),1h 30m,biography
214. Un hombre libre,9.5, (9),1h 27m,biography
215. 30 to 45,8.5, (6),1h 20m,biography
216. Ett hjärta är alltid rött,7.1, (13),1h 16m,biography
217. Blues Run the Game: The Strange Tale of Jackson C. Frank,7.0, (10),1h 28m,biography
218. The Ballad of Suzanne Césaire,8.6, (449),1h 40m,biography
219. Schindler Space Architect,7.5, (70),1h 32m,biography
220. Il était une fois Michel Legrand,3.6, (53),1h 53m,biography
221. Son Sarki: Ahmet'in Türküsü,8.8, (21),1h 38m,biography
222. Shaking It Up: The Life and Times of Liz Carpenter,6.1, (84),1h 39m,biography
"223. Wifredo, el legado de un genio del lente",5.2, (122),2h,biography
224. Who Killed Lawrence of Arabia?,7.3, (10),R,biography
225. Gummadi Narsaiah Biopic,7.2, (8),1h 31m,biography
226. Charmian Clift: Life Burns High,7.0, (10),1h 45m,biography
227. Nonkonform,8.3, (22),1h 30m,biography
228. A nuestros amigos,3.8, (198),2h,biography
229. A dangerous boy,8.2, (15),1h 29m,biography
"230. Marisol, llámame Pepa",4.0, (71),1h 39m,biography
231. COMA,4.5, (59),1h 28m,biography
232. Lulu in Turin,4.8, (77),1h 50m,biography
"233. Jacques Demy, le rose et le noir",7.4, (15),2h 8m,biography
234. Paul Anka: His Way,7.7, (12),1h 31m,biography
235. Yaremchuk: Nezrivniannyi svit krasy,7.7, (28),1h 45m,biography
236. Blake Edwards: A Love Story in 24 Frames,4.2, (116),1h 13m,biography
237. Niepewnosc,6.8, (35),1h 34m,biography
238. Maurice And I,7.8, (8),1h 23m,biography
"239. Kati: Eine Kür, die bleibt",8.7, (64),1h 21m,biography
240. The West Sky,5.8, (7),1h 7m,biography
241. Between Time and Space: E.S.T.,9.6, (30),1h 12m,biography
242. Concepción,6.6, (7),1h 47m,biography
243. The Truth: The Journey Within,8.2, (10),3h 20m,biography
244. Ray of Hope,5.5, (8),52m,biography
245. Golpe a Golpe (Blow by Blow),7.3, (21),1h 38m,biography
246. Boy,9.0, (9),1h 30m,biography
247. Main Mulayam Singh Yadav,6.2, (9),2h 40m,biography
248. Zwanzig Jahre an der Peitsche,6.9, (34),3h 20m,biography
249. Lafran,7.6, (10),45m,biography
250. Basketball Jones: The First Chapter,8.0, (14),1h,biography
251. The Knowing,9.6, (11),1h 8m,biography
252. Harta Tahta Raisa,9.2, (14),1h 15m,biography
253. The Dumpling Queen,5.4, (19),1h 31m,biography
254. Cutting Squares,8.2, (12),1h 11m,biography
255. 9 sekund,8.7, (16),57m,biography
256. L'amore e la gloria - La giovane Deledda,9.0, (15),1h 44m,biography
257. Burkitt,5.2, (10),1h 13m,biography
258. The Blood Brothers,8.3, (6),1h 30m,biography
259. Images of Album,4.2, (22),1h,biography
260. Soares é Fixe,8.1, (19),1h 29m,biography
261. Rhythm of a Flower,8.9, (9),52m,biography
262. Romina,8.4, (16),1h 1m,biography
263. Song of the Last Lacandon Holy Man,8.3, (11),2h 14m,biography
264. ¿De qué casa eres?,7.4, (8),56m,biography
265. Riv i hjertet,9.4, (8),1h 15m,biography
266. Light Blue,6.6, (7),45m,biography
267. Sant Tukaram,7.8, (21),1h 30m,biography
268. DCLXVI,8.6, (5),1h 11m,biography
269. Meri Maa Karma,4.7, (7),1h 30m,biography
270. The Preacher,8.1, (28),1h 35m,biography
"271. François Truffaut, le scénario de ma vie",9.2, (51),1h 22m,biography
272. La valanga azzurra,7.0, (5),1h 25m,biography
273. Dr. Hedgewar,7.2, (16),56m,biography
274. The Israelites,7.3, (9),1h 28m,biography
275. Mini Avengers,9.5, (6),1h 43m,biography
276. The Wellness Warrior,8.9, (16),2h 14m,biography
"277. Dolly Parton: Bigger Hair, Bigger Heart",6.2, (6),1h 30m,biography
278. The Thousand Colours of the Morning,8.6, (5),1h 7m,biography
279. Simply Johanne,7.8, (15),1h 37m,biography
280. All Access to Rossa 25 Shining Years,7.5, (16),1h 13m,biography
281. Il ricercatore,7.3, (69),1h 54m,biography
282. Atín Aya. Retrato del silencio,9.1, (27),45m,biography
