Title,Rating,Votes,Duration,Genre
98. A Trip Elsewhere,5.6, (94),1h 34m,fantasy
99. Warchief,2.5, (601),1h 27m,fantasy
100. Lesbian Space Princess,8.1, (96),2h 25m,fantasy
101. Balestra,5.1, (507),1h 51m,fantasy
102. The Invisibles,5.9, (452),1h 20m,fantasy
103. Super-Charlie,6.3, (104),1h 20m,fantasy
104. Ryan's World the Movie: Titan Universe Adventure,1.8, (637),1h 19m,fantasy
"105. Love, Danielle",8.9, (38),1h 32m,fantasy
106. Sketch,8.3, (42),2h 2m,fantasy
107. Alienoid: The Return to the Future,6.5, (2.5K),1h 52m,fantasy
108. My Oni Girl,6.0, (1.7K),1h 40m,fantasy
109. Else,6.1, (223),1h 10m,fantasy
110. Snatched a Billionaire to Be My Husband,7.6, (648),1h 34m,fantasy
111. Spirit World,5.8, (56),1h 24m,fantasy
112. Shrek 5: The Contract - A Fan Made Film,7.0, (18),2h 13m,fantasy
113. White Snake: Afloat,6.9, (428),1h 20m,fantasy
114. Witch Hunter,5.1, (21),1h 49m,fantasy
115. The Keepers of the 5 Kingdoms,4.1, (216),1h 23m,fantasy
116. Orang Ikan,6.5, (31),1h 24m,fantasy
117. Panda Bear in Africa,5.5, (308),1h 40m,fantasy
118. The Goat,6.0, (90),1h 52m,fantasy
119. The Yin Yang Master Zero,5.7, (257),1h 43m,fantasy
120. The Legend Hunters,4.8, (16),2h 27m,fantasy
121. Assassin's Guild,3.7, (110),1h 59m,fantasy
122. Gaami,6.4, (2K),1h 33m,fantasy
123. The Phantom Warrior,2.4, (552),1h 30m,fantasy
124. Nonostante,5.9, (67),1h 30m,fantasy
125. Once Upon a Christmas Wish,6.1, (313),1h 46m,fantasy
126. Seven Seas Seven Hills,8.6, (85),2h 35m,fantasy
127. The Opera!,7.2, (46),1h 25m,fantasy
128. Barroz: Guardian of Treasures,3.5, (942),1h 10m,fantasy
129. Witchy Ways,6.9, (35),1h 53m,fantasy
130. Zak & Wowo: The Legend of Lendarys,5.7, (86),2h 2m,fantasy
131. Schneewittchen,8.8, (129),1h 41m,fantasy
132. Mayan,4.7, (144),1h 51m,fantasy
133. The Sisters,5.3, (114),1h 28m,fantasy
134. Phallacies,4.3, (191),1h 20m,fantasy
135. Vertical,2.4, (458),1h 24m,fantasy
136. SuperKlaus,6.7, (505),1h 43m,fantasy
