Title,Rating,Votes,Duration,Genre
117. Bloodline Killer,7.0, (8.8K),1h 45m,crime
118. Bhakshak,4.1, (1.1K),2h 14m,crime
119. Saripodhaa Sanivaaram,6.4, (24K),2h 46m,crime
120. The Clean Up Crew,8.0, (15K),1h 35m,crime
121. The Sabarmati Report,5.4, (819),2h 7m,crime
122. Viduthalai Part 2,5.1, (529),2h 50m,crime
123. Revolver,6.0, (685),1h 54m,crime
124. Ma Este Gyilkolunk,6.2, (35K),1h 56m,crime
125. Two to One,6.0, (24K),2h 6m,crime
126. Savi,8.3, (1.2K),2h 30m,crime
127. Ulajh,7.4, (10K),2h 27m,crime
128. Operation Raavan,6.1, (1.4K),2h 22m,crime
129. Anweshippin Kandethum,3.8, (255),1h 25m,crime
130. Biggest Heist Ever,4.3, (595),1h 44m,crime
131. Dead Wrong,7.0, (39K),1h 57m,crime
132. The Lockdown,4.2, (1.2K),2h 43m,crime
133. Vettaiyan,3.6, (672),1h 32m,crime
134. Nice Girls,7.0, (620),1h 30m,crime
135. Roadkill,5.0, (1.2K),1h 48m,crime
136. The Kingdom,6.7, (279),1h 40m,crime
137. GTMax,4.3, (374),1h 46m,crime
138. Dead Mail,7.1, (533),1h 46m,crime
139. Strangers,5.8, (272),2h 35m,crime
140. Maldoror,6.1, (2.5K),1h 52m,crime
141. Serpent's Path,5.9, (24),1h 45m,crime
142. Mission: Cross,6.6, (4.1K),1h 40m,crime
143. Belle,6.4, (3.1K),1h 28m,crime
144. How to Rob a Bank,7.1, (6.1K),1h 28m,crime
145. Jailbreak: Love on the Run,9.4, (69),2h 25m,crime
146. Toofan,6.4, (45),1h 42m,crime
147. The Birds Who Fear Death,6.6, (2.3K),1h 12m,crime
148. Kingsmen,4.6, (622),2h 14m,crime
149. Anand Sreebala,5.8, (503),1h 39m,crime
150. Untamed Royals,6.3, (1.3K),1h 59m,crime
151. High Forces,7.5, (35),1h 50m,crime
152. Last Known Location,4.4, (174),1h 39m,crime
153. La Familia,5.9, (3.2K),1h 29m,crime
154. Bermondsey Tales: Fall of the Roman Empire,6.7, (22),1h 38m,crime
155. They Called Him Mostly Harmless,7.8, (66),2h 12m,crime
156. The Seven Sorrows of Mary,5.8, (6.7K),2h 12m,crime
157. In Youth We Trust,4.3, (488),1h 43m,crime
158. Phir Aayi Hasseen Dillruba,4.9, (45),1h 21m,crime
159. Hellhound,6.6, (40K),2h 30m,crime
