Title,Rating,Votes,Duration,Genre
1. Every Christopher Nolan Movie Ranked,8.7, (18),59m,news
2. The Fall of 2008,7.2, (8),1h 1m,news
3. The Truth: The Journey Within,8.8, (32),1h 31m,news
4. #Models Wanted,5.5, (35),44m,news
