Title,Rating,Votes,Duration,Genre
98. Jon Vardar protiv Galaksijata,5.7, (50),1h 25m,animation
99. The Big Trip 3: Race Around the World,6.2, (529),TV-Y7,animation
100. Big City Greens the Movie: Spacecation,6.4, (47),1h 1m,animation
"101. Maya, donne-moi un titre",5.3, (54),1h 46m,animation
102. DreadClub: Vampire's Verdict,5.7, (98),1h 26m,animation
103. Little Emma,5.0, (88),1h 23m,animation
104. Elli and the Ghostly Ghost Train,7.0, (46),1h 30m,animation
105. Mariposas Negras,7.5, (142),1h 45m,animation
106. Bocchi the Rock! Re:,8.0, (59),1h 24m,animation
107. Sabbath Queen,7.5, (102),1h 47m,animation
108. Out of the Nest,6.4, (23),1h 5m,animation
109. Fureru,5.0, (153),2h,animation
110. Peppa's Cinema Party,7.0, (136),1h 10m,animation
111. Dead Dead Demon's Dededede Destruction,7.1, (90),1h 20m,animation
112. Cille 2069,7.4, (134),55m,animation
113. Movie Given Hiiragi Mix.,7.8, (100),1h 36m,animation
114. Living Large,5.8, (172),1h 40m,animation
115. My Redneck Neighbor: Chapter 2 - Let the Games Begin,6.4, (15),1h 52m,animation
116. Isla Monstro,5.9, (51),1h 25m,animation
117. Captain Avispa,6.4, (70),1h 16m,animation
118. Taisu Xilie,8.4, (65),1h 22m,animation
119. Nie Xiaoqian,6.9, (79),2h 24m,animation
120. Kvitebjørn,7.4, (64),1h 15m,animation
"121. Die Heinzels: Neue Mützen, Neue Mission",8.1, (77),1h 39m,animation
122. Dragon Ball Z Kai,7.1, (20),1h 22m,animation
123. Kizumonogatari: Koyomi Vamp,6.0, (105),1h 21m,animation
124. Slocum et moi,6.1, (135),1h 42m,animation
125. Dongeng Sang Kancil,7.3, (210),1h 30m,animation
126. Hola Frida,6.4, (73),TV-Y,animation
127. Angelo dans la forêt mystérieuse,7.9, (87),1h 17m,animation
128. The Storm,5.3, (89),1h 15m,animation
129. Il segreto di Liberato,8.1, (20),1h 26m,animation
130. Luntik. Vozvrashchenie domoy,1.0, (124),1h 25m,animation
131. Bocchi the Rock! Re: Re:,6.3, (296),1h 26m,animation
132. Sanatorium Under the Sign of the Hourglass,6.2, (48),1h 33m,animation
133. Monkey King: The Beginning,7.0, (37),1h 26m,animation
"134. Robotia, the Movie",4.7, (9),1h 30m,animation
